date,value
1270,0.4830377336031423
1271,0.4772997385310196
1272,0.4944820220719118
1273,0.4656398104265401
1274,0.4632126803879818
1275,0.5286406047006023
1276,0.4645047169811321
1277,0.4951730633388276
1278,0.5126366521688022
1279,0.4247652582159624
1280,0.4288046647230321
1281,0.4530706836616454
1282,0.437025097858623
1283,0.4130633722260353
1284,0.4247073531083078
1285,0.4276679841897233
1286,0.4191630203074161
1287,0.4561872909698997
1288,0.4397430217102348
1289,0.4034778780541492
1290,0.4068890103881903
1291,0.4078774617067835
1292,0.429775588396278
1293,0.4400876232201535
1294,0.4369932062239755
1295,0.468260059204035
1296,0.4871654234313295
1297,0.4663593458456811
1298,0.4908851306830661
1299,0.4729150642786506
1300,0.46982521710454
1301,0.473383194016718
1302,0.4859689666556618
1303,0.5062761506276151
1304,0.4583012008372811
1305,0.4711782210955581
1306,0.457763564181738
1307,0.480083857442348
1308,0.4859792448664166
1309,0.4982878603777753
1310,0.4918775555309979
1311,0.5093984962406015
1312,0.4961832061068703
1313,0.5052025680761567
1314,0.5055370985603543
1315,0.4545152354570637
1316,0.4346654692411315
1317,0.460646041856233
1318,0.5148651763079051
1319,0.5238150828858277
1320,0.5133057362507392
1321,0.439784301977232
1322,0.4687386184290395
1323,0.492619926199262
1324,0.4547040498442368
1325,0.4985481631107185
1326,0.5045768025078371
1327,0.4955785278365923
1328,0.4599208312716477
1329,0.4834152334152333
1330,0.4705308114704088
1331,0.4481880984123135
1332,0.4713529128550793
1333,0.4851165570830842
1334,0.468772263120399
1335,0.448873687934898
1336,0.4697200421693803
1337,0.5202419730107029
1338,0.5298671288272675
1339,0.4321781042001376
1340,0.4838709677419355
1341,0.4886222121589493
1342,0.5110186642680459
1343,0.4964824120603015
1344,0.5297249334516414
1345,0.4929499889843577
1346,0.4680525164113785
1347,0.486089980439035
1348,0.4981111710739339
1349,0.467876539939065
1350,0.5328455284552848
1351,0.6154460187587309
1352,0.6382170697581451
1353,0.6400400400400399
1354,0.6129937838379788
1355,0.6318537859007832
1356,0.6232904263877714
1357,0.6351732473811442
1358,0.638418079096045
1359,0.6455133387227164
1360,0.640963367739324
1361,0.6186904520575715
1362,0.6024365482233502
1363,0.584790565270435
1364,0.6496945010183299
1365,0.6209710322317421
1366,0.6396322778345248
1367,0.6001636996112134
1368,0.5961065573770492
1369,0.5566502463054188
1370,0.623766447368421
1371,0.6036648136709902
1372,0.5458857496391008
1373,0.591078066914498
1374,0.5436491518411253
1375,0.5243422415579036
1376,0.6061423531853081
1377,0.6238570241064008
1378,0.6174313848732452
1379,0.5669341216216219
1380,0.5928054491272881
1381,0.6082385754130014
1382,0.6295415224913491
1383,0.6017872711421096
1384,0.6811689738519005
1385,0.6210409745293466
1386,0.6946428571428575
1387,0.7004950495049505
1388,0.6482195509185755
1389,0.6714677640603566
1390,0.6300991011753859
1391,0.7068524970963995
1392,0.7972371809880584
1393,0.6608449374557471
1394,0.7276403425309229
1395,0.6985611510791364
1396,0.7046168721295625
1397,0.6911084043848965
1398,0.7418958742632615
1399,0.7141089108910892
1400,0.6961077844311376
1401,0.6873126873126872
1402,0.7059999999999999
1403,0.7177177177177176
1404,0.7301428213480332
1405,0.7316277903185352
1406,0.6788852623650514
1407,0.6798190500125659
1408,0.6291823899371069
1409,0.6514731805590531
1410,0.6924628182505671
1411,0.6782740348221041
1412,0.6627936347562512
1413,0.6012642225031608
1414,0.683371298405467
1415,0.6995186217380288
1416,0.6748668526502662
1417,0.7380045696877379
1418,0.7006353240152478
1419,0.7382345459170691
1420,0.7205807437595519
1421,0.6733809280979091
1422,0.6957631444614599
1423,0.7345426673479816
1424,0.7406649616368286
1425,0.7155657962109574
1426,0.6942593541773446
1427,0.6762442278091329
1428,0.6353364149974319
1429,0.6573264781491
1430,0.6767884714359239
1431,0.6815483870967742
1432,0.674430641821946
1433,0.696002076843198
1434,0.7391304347826089
1435,0.6579634464751959
1436,0.6144578313253011
1437,0.5907538744418176
1438,0.6214436248682822
1439,0.6504623513870542
1440,0.6579226285108636
1441,0.5827796970502258
1442,0.6047441364605542
1443,0.7329591018444266
1444,0.7335120643431635
1445,0.6340414089809089
1446,0.6758360302049624
1447,0.6935352988909928
1448,0.7183939229517091
1449,0.660408163265306
1450,0.6821282401091404
1451,0.6832653061224489
1452,0.6741725447639719
1453,0.6794698404111442
1454,0.6796116504854369
1455,0.6741059424576499
1456,0.6811477607937785
1457,0.6227272727272726
1458,0.6587576646227672
1459,0.6480595427963848
1460,0.6477604028624439
1461,0.6498414376321352
1462,0.7101449275362319
1463,0.7181507748883634
1464,0.6545311681508641
1465,0.6351527814050666
1466,0.6296875
1467,0.6486626850168789
1468,0.6764172922599012
1469,0.6667527103768712
1470,0.6473616473616472
1471,0.6181678214010776
1472,0.6384339815762539
1473,0.6325593263587648
1474,0.6654795217501906
1475,0.645357686453577
1476,0.597875569044006
1477,0.6249684741488022
1478,0.6416897158662305
1479,0.6776134369516168
1480,0.6964999999999999
1481,0.6647557328015951
1482,0.6349403578528825
1483,0.6650148662041625
1484,0.6580182851494932
1485,0.6213353042621332
1486,0.6875460574797345
1487,0.6277247122214058
1488,0.6400488400488399
1489,0.653518383248113
1490,0.6569555717407139
1491,0.66158315177923
1492,0.6685976345643252
1493,0.6567990373044525
1494,0.6870650347972161
